category,year,quantity_name,average_trade_usd
28_inorganic_chemicals_precious_metal_compound_isotope,2010,Volume in cubic meters,175003.8
28_inorganic_chemicals_precious_metal_compound_isotope,2010,Weight in kilograms,20841424.00763359
28_inorganic_chemicals_precious_metal_compound_isotope,2011,No Quantity,29.0
28_inorganic_chemicals_precious_metal_compound_isotope,2011,Volume in cubic meters,254817.4
28_inorganic_chemicals_precious_metal_compound_isotope,2011,Weight in kilograms,27770992.11627907
28_inorganic_chemicals_precious_metal_compound_isotope,2012,Volume in cubic meters,564236.4
28_inorganic_chemicals_precious_metal_compound_isotope,2012,Weight in kilograms,23358983.36296296
28_inorganic_chemicals_precious_metal_compound_isotope,2013,Volume in cubic meters,708205.6
28_inorganic_chemicals_precious_metal_compound_isotope,2013,Weight in kilograms,21606348.85271318
28_inorganic_chemicals_precious_metal_compound_isotope,2014,No Quantity,202.0
28_inorganic_chemicals_precious_metal_compound_isotope,2014,Volume in cubic meters,366636.4
28_inorganic_chemicals_precious_metal_compound_isotope,2014,Weight in kilograms,26330049.606299214
28_inorganic_chemicals_precious_metal_compound_isotope,2015,Volume in cubic meters,626183.6
28_inorganic_chemicals_precious_metal_compound_isotope,2015,Weight in kilograms,25957775.740458015
28_inorganic_chemicals_precious_metal_compound_isotope,2016,Volume in cubic meters,255267.4
28_inorganic_chemicals_precious_metal_compound_isotope,2016,Weight in kilograms,25178473.52671756
30_pharmaceutical_products,1989,Weight in kilograms,1334310.9642857143
30_pharmaceutical_products,1990,No Quantity,1062081.0
30_pharmaceutical_products,1990,Weight in kilograms,1712216.08
30_pharmaceutical_products,1991,Weight in kilograms,1809101.4285714286
30_pharmaceutical_products,1992,Weight in kilograms,2539906.346153846
30_pharmaceutical_products,1993,Weight in kilograms,2493504.92
30_pharmaceutical_products,1994,Weight in kilograms,3080811.3333333335
30_pharmaceutical_products,1995,Weight in kilograms,3971232.964285714
30_pharmaceutical_products,1996,Weight in kilograms,4685232.642857143
30_pharmaceutical_products,1997,Weight in kilograms,5510933.464285715
30_pharmaceutical_products,1998,Weight in kilograms,7226952.703703703
30_pharmaceutical_products,1999,Weight in kilograms,8576214.666666666
30_pharmaceutical_products,2000,Weight in kilograms,8107211.62962963
30_pharmaceutical_products,2001,Weight in kilograms,8957699.629629629
30_pharmaceutical_products,2002,Weight in kilograms,9402594.0
30_pharmaceutical_products,2003,Weight in kilograms,10394245.555555556
30_pharmaceutical_products,2004,Weight in kilograms,13054514.111111112
30_pharmaceutical_products,2005,Weight in kilograms,16931962.42857143
30_pharmaceutical_products,2006,Weight in kilograms,23013742.37037037
30_pharmaceutical_products,2007,Weight in kilograms,27586987.740740743
30_pharmaceutical_products,2008,Weight in kilograms,35562413.11111111
30_pharmaceutical_products,2009,Weight in kilograms,39901310.44444445
30_pharmaceutical_products,2010,Weight in kilograms,47224334.0
30_pharmaceutical_products,2011,Weight in kilograms,55846123.307692304
30_pharmaceutical_products,2012,Weight in kilograms,55301750.925925925
30_pharmaceutical_products,2013,No Quantity,483.0
30_pharmaceutical_products,2013,Weight in kilograms,58154538.57692308
30_pharmaceutical_products,2014,No Quantity,149.0
30_pharmaceutical_products,2014,Weight in kilograms,62673304.0
30_pharmaceutical_products,2015,Weight in kilograms,49213376.925925925
30_pharmaceutical_products,2016,No Quantity,116.0
30_pharmaceutical_products,2016,Weight in kilograms,46149544.884615384
31_fertilizers,1989,Weight in kilograms,1647567.2222222222
31_fertilizers,1990,Weight in kilograms,2122084.388888889
31_fertilizers,1991,Weight in kilograms,2859983.882352941
31_fertilizers,1992,Weight in kilograms,1863891.0952380951
31_fertilizers,1993,Weight in kilograms,2422243.4210526315
31_fertilizers,1994,Weight in kilograms,1827629.75
31_fertilizers,1995,Weight in kilograms,3008054.714285714
31_fertilizers,1996,Weight in kilograms,2932202.761904762
31_fertilizers,1997,Weight in kilograms,3039541.8
31_fertilizers,1998,Weight in kilograms,2738268.947368421
31_fertilizers,1999,Weight in kilograms,1823401.4285714286
31_fertilizers,2000,Weight in kilograms,2639060.2
31_fertilizers,2001,Weight in kilograms,3209522.9444444445
31_fertilizers,2002,Weight in kilograms,3551783.761904762
31_fertilizers,2003,Weight in kilograms,5065911.909090909
31_fertilizers,2004,Weight in kilograms,8010310.3
31_fertilizers,2005,Weight in kilograms,8234657.142857143
31_fertilizers,2006,Weight in kilograms,7160693.304347826
31_fertilizers,2007,Weight in kilograms,12304134.545454545
31_fertilizers,2008,Weight in kilograms,20911685.772727273
31_fertilizers,2009,Weight in kilograms,11150203.181818182
31_fertilizers,2010,Weight in kilograms,14308201.772727273
31_fertilizers,2011,Weight in kilograms,17194394.04347826
31_fertilizers,2012,Weight in kilograms,14509344.826086957
31_fertilizers,2013,Weight in kilograms,17729549.347826086
31_fertilizers,2014,Weight in kilograms,15824228.608695652
31_fertilizers,2015,Weight in kilograms,12493606.47826087
31_fertilizers,2016,Weight in kilograms,8414950.826086957
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1989,Weight in kilograms,1354433.0909090908
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1990,Weight in kilograms,1261132.8863636365
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1991,Weight in kilograms,1467954.6744186047
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1992,Weight in kilograms,3381421.697674419
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1993,Weight in kilograms,2716846.2954545454
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1994,Weight in kilograms,2965978.9111111113
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1995,Weight in kilograms,3580678.6666666665
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1996,Weight in kilograms,4204683.2727272725
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1997,Weight in kilograms,5252485.636363637
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1998,Weight in kilograms,5503116.5
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1999,No Quantity,1623.0
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,1999,Weight in kilograms,4761849.476190476
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2000,Weight in kilograms,4992753.928571428
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2001,Weight in kilograms,4411260.688888889
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2002,Weight in kilograms,3494902.9111111113
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2003,Weight in kilograms,4293420.444444444
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2004,Weight in kilograms,5336074.688888889
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2005,Weight in kilograms,6182261.0
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2006,Weight in kilograms,7812748.837209302
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2007,Weight in kilograms,8444561.681818182
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2008,Weight in kilograms,9686295.906976745
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2009,Weight in kilograms,7556006.116279069
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2010,Weight in kilograms,9672777.302325582
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2011,Weight in kilograms,11347029.558139535
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2012,Weight in kilograms,11226259.279069768
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2013,Weight in kilograms,9866952.418604651
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2014,Weight in kilograms,9329938.418604651
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2015,Weight in kilograms,8630209.095238095
32_tanning_dyeing_extracts_tannins_derivs_pigments_et,2016,Weight in kilograms,8013406.953488372
33_essential_oils_perfumes_cosmetics_toileteries,1989,Weight in kilograms,1614921.677419355
33_essential_oils_perfumes_cosmetics_toileteries,1990,Weight in kilograms,1886767.2666666666
33_essential_oils_perfumes_cosmetics_toileteries,1991,Weight in kilograms,1824467.0303030303
33_essential_oils_perfumes_cosmetics_toileteries,1992,Weight in kilograms,2783865.0344827585
33_essential_oils_perfumes_cosmetics_toileteries,1993,Weight in kilograms,3537661.2333333334
33_essential_oils_perfumes_cosmetics_toileteries,1994,Weight in kilograms,3618906.5
33_essential_oils_perfumes_cosmetics_toileteries,1995,Weight in kilograms,4719111.633333334
33_essential_oils_perfumes_cosmetics_toileteries,1996,Weight in kilograms,4954266.666666667
33_essential_oils_perfumes_cosmetics_toileteries,1997,Weight in kilograms,4414764.70967742
33_essential_oils_perfumes_cosmetics_toileteries,1998,Weight in kilograms,3787825.290322581
33_essential_oils_perfumes_cosmetics_toileteries,1999,No Quantity,13.0
33_essential_oils_perfumes_cosmetics_toileteries,1999,Weight in kilograms,3549090.5454545454
33_essential_oils_perfumes_cosmetics_toileteries,2000,Weight in kilograms,4592079.0
33_essential_oils_perfumes_cosmetics_toileteries,2001,Weight in kilograms,5540290.645161291
33_essential_oils_perfumes_cosmetics_toileteries,2002,Weight in kilograms,6785714.125
33_essential_oils_perfumes_cosmetics_toileteries,2003,Weight in kilograms,8407484.333333334
33_essential_oils_perfumes_cosmetics_toileteries,2004,Weight in kilograms,9637249.06060606
33_essential_oils_perfumes_cosmetics_toileteries,2005,Weight in kilograms,11165701.55882353
33_essential_oils_perfumes_cosmetics_toileteries,2006,Weight in kilograms,14015822.121212121
33_essential_oils_perfumes_cosmetics_toileteries,2007,Weight in kilograms,18076746.586206898
33_essential_oils_perfumes_cosmetics_toileteries,2008,Weight in kilograms,22098434.964285713
33_essential_oils_perfumes_cosmetics_toileteries,2009,Weight in kilograms,20163341.0
33_essential_oils_perfumes_cosmetics_toileteries,2010,Weight in kilograms,25156035.89285714
33_essential_oils_perfumes_cosmetics_toileteries,2011,Weight in kilograms,29393319.67857143
33_essential_oils_perfumes_cosmetics_toileteries,2012,Weight in kilograms,27324570.89285714
33_essential_oils_perfumes_cosmetics_toileteries,2013,Weight in kilograms,24610998.035714287
33_essential_oils_perfumes_cosmetics_toileteries,2014,Weight in kilograms,25735465.535714287
33_essential_oils_perfumes_cosmetics_toileteries,2015,Weight in kilograms,24935629.89285714
33_essential_oils_perfumes_cosmetics_toileteries,2016,Weight in kilograms,26351591.0
34_soaps_lubricants_waxes_candles_modelling_pastes,1989,Volume in litres,233641.5
34_soaps_lubricants_waxes_candles_modelling_pastes,1989,Weight in kilograms,1363308.894736842
34_soaps_lubricants_waxes_candles_modelling_pastes,1990,Volume in litres,173303.25
34_soaps_lubricants_waxes_candles_modelling_pastes,1990,Weight in kilograms,1067259.894736842
34_soaps_lubricants_waxes_candles_modelling_pastes,1991,Volume in litres,284218.25
34_soaps_lubricants_waxes_candles_modelling_pastes,1991,Weight in kilograms,1476255.3333333333
34_soaps_lubricants_waxes_candles_modelling_pastes,1992,Volume in litres,272862.5
34_soaps_lubricants_waxes_candles_modelling_pastes,1992,Weight in kilograms,1901760.8421052631
34_soaps_lubricants_waxes_candles_modelling_pastes,1993,Volume in litres,329995.0
34_soaps_lubricants_waxes_candles_modelling_pastes,1993,Weight in kilograms,3117418.1666666665
34_soaps_lubricants_waxes_candles_modelling_pastes,1994,Volume in litres,371404.5
34_soaps_lubricants_waxes_candles_modelling_pastes,1994,Weight in kilograms,3441546.111111111
34_soaps_lubricants_waxes_candles_modelling_pastes,1995,Volume in litres,687455.75
34_soaps_lubricants_waxes_candles_modelling_pastes,1995,Weight in kilograms,3465082.8947368423
34_soaps_lubricants_waxes_candles_modelling_pastes,1996,Volume in litres,2033755.5
34_soaps_lubricants_waxes_candles_modelling_pastes,1996,Weight in kilograms,3844088.3157894737
34_soaps_lubricants_waxes_candles_modelling_pastes,1997,Volume in litres,2800158.5
34_soaps_lubricants_waxes_candles_modelling_pastes,1997,Weight in kilograms,3565950.9444444445
34_soaps_lubricants_waxes_candles_modelling_pastes,1998,Volume in litres,4120803.5
34_soaps_lubricants_waxes_candles_modelling_pastes,1998,Weight in kilograms,4689227.578947368
34_soaps_lubricants_waxes_candles_modelling_pastes,1999,Volume in litres,534978.0
34_soaps_lubricants_waxes_candles_modelling_pastes,1999,Weight in kilograms,4783913.47368421
34_soaps_lubricants_waxes_candles_modelling_pastes,2000,Weight in kilograms,4259359.409090909
34_soaps_lubricants_waxes_candles_modelling_pastes,2001,Weight in kilograms,3384648.1304347827
34_soaps_lubricants_waxes_candles_modelling_pastes,2002,Weight in kilograms,3258729.0
34_soaps_lubricants_waxes_candles_modelling_pastes,2003,Weight in kilograms,4287843.739130435
34_soaps_lubricants_waxes_candles_modelling_pastes,2004,Weight in kilograms,6008793.954545454
34_soaps_lubricants_waxes_candles_modelling_pastes,2005,Weight in kilograms,7479535.782608695
34_soaps_lubricants_waxes_candles_modelling_pastes,2006,Weight in kilograms,8623663.391304348
34_soaps_lubricants_waxes_candles_modelling_pastes,2007,Weight in kilograms,10116896.0
34_soaps_lubricants_waxes_candles_modelling_pastes,2008,Weight in kilograms,13108212.0
34_soaps_lubricants_waxes_candles_modelling_pastes,2009,Weight in kilograms,11528851.863636363
34_soaps_lubricants_waxes_candles_modelling_pastes,2010,Weight in kilograms,14598982.090909092
34_soaps_lubricants_waxes_candles_modelling_pastes,2011,Weight in kilograms,15599235.818181818
34_soaps_lubricants_waxes_candles_modelling_pastes,2012,Weight in kilograms,16012572.272727273
34_soaps_lubricants_waxes_candles_modelling_pastes,2013,Weight in kilograms,14720177.454545455
34_soaps_lubricants_waxes_candles_modelling_pastes,2014,Weight in kilograms,14474069.318181818
34_soaps_lubricants_waxes_candles_modelling_pastes,2015,Weight in kilograms,12455424.409090908
34_soaps_lubricants_waxes_candles_modelling_pastes,2016,Weight in kilograms,12789866.181818182
35_albuminoids_modified_starches_glues_enzymes,1989,Weight in kilograms,3481513.4545454546
35_albuminoids_modified_starches_glues_enzymes,1990,Weight in kilograms,3276090.1666666665
35_albuminoids_modified_starches_glues_enzymes,1991,Weight in kilograms,4243315.083333333
35_albuminoids_modified_starches_glues_enzymes,1992,Weight in kilograms,5015705.916666667
35_albuminoids_modified_starches_glues_enzymes,1993,Weight in kilograms,5570536.461538462
35_albuminoids_modified_starches_glues_enzymes,1994,Weight in kilograms,5930545.0
35_albuminoids_modified_starches_glues_enzymes,1995,Weight in kilograms,5891717.538461538
35_albuminoids_modified_starches_glues_enzymes,1996,Weight in kilograms,8203893.0
35_albuminoids_modified_starches_glues_enzymes,1997,Weight in kilograms,8386816.416666667
35_albuminoids_modified_starches_glues_enzymes,1998,Weight in kilograms,7710488.153846154
35_albuminoids_modified_starches_glues_enzymes,1999,Weight in kilograms,7364473.846153846
35_albuminoids_modified_starches_glues_enzymes,2000,Weight in kilograms,8754728.23076923
35_albuminoids_modified_starches_glues_enzymes,2001,Weight in kilograms,10219951.416666666
35_albuminoids_modified_starches_glues_enzymes,2002,Weight in kilograms,10903882.538461538
35_albuminoids_modified_starches_glues_enzymes,2003,Weight in kilograms,11504667.384615384
35_albuminoids_modified_starches_glues_enzymes,2004,Weight in kilograms,13918971.615384616
35_albuminoids_modified_starches_glues_enzymes,2005,Weight in kilograms,14983626.846153846
35_albuminoids_modified_starches_glues_enzymes,2006,Weight in kilograms,16972766.615384616
35_albuminoids_modified_starches_glues_enzymes,2007,Weight in kilograms,18504078.230769232
35_albuminoids_modified_starches_glues_enzymes,2008,Weight in kilograms,21121114.846153848
